"AuthorID","WorkID"
1430,5700
1430,5701
1430,6081
1431,5290
1432,5291
1432,5297
1433,5299
1433,5607
1433,5692
1433,5695
1433,5743
1433,5898
1433,6159
1434,5300
1435,5302
1436,5304
1436,5307
1436,5308
1436,5312
1436,5335
1436,5347
1436,5465
1436,5755
1436,5757
1436,5763
1436,5764
1436,5765
1436,5766
1436,5770
1436,5999
1436,6003
1437,5305
1437,5662
1437,5663
1437,5673
1437,5676
1437,5742
1437,5865
1437,5907
1437,5978
1437,5982
1437,5983
1438,5310
1438,5314
1438,5315
1438,5318
1439,5311
1440,5313
1441,5322
1442,5324
1443,5325
1444,5326
1445,5327
1446,5330
1446,5341
1446,5439
1446,5440
1446,6099
1446,6108
1446,6109
1446,6112
1446,6116
1446,6117
1446,6119
1446,6120
1446,6121
1446,6122
1446,6128
1447,5338
1447,5342
1447,5343
1448,5344
1449,5348
1449,5349
1449,5350
1449,5418
1449,5483
1449,5484
1450,5351
1450,5352
1450,5356
1450,5469
1451,5357
1451,5360
1451,5362
1451,5711
1451,5716
1451,5718
1451,5720
1452,5358
1452,5359
1452,5363
1453,5361
1454,5365
1455,5369
1456,5370
1456,5372
1456,5373
1456,5375
1456,5378
1456,5380
1456,5382
1456,5383
1456,5386
1456,5387
1456,5388
1456,5785
1456,5786
1456,5793
1456,5796
1456,5797
1456,5799
1457,5384
1457,5385
1457,5721
1457,5945
1457,6106
1457,6359
1458,5393
1459,5394
1459,5396
1459,5397
1459,5398
1459,5399
1459,5400
1459,5401
1459,5402
1459,5403
1459,5404
1459,5405
1459,5406
1459,5407
1459,5433
1459,5457
1459,5750
1459,5895
1459,5903
1459,6144
1459,6245
1459,6246
1459,6247
1459,6248
1459,6249
1459,6250
1459,6251
1459,6252
1459,6253
1459,6254
1459,6255
1459,6256
1459,6257
1459,6258
1459,6259
1459,6513
1460,5395
1460,5681
1460,5949
1460,6493
1461,5408
1462,5409
1462,5420
1463,5410
1463,5411
1463,5414
1463,5416
1463,5422
1463,5423
1463,5424
1463,5425
1463,5426
1463,5429
1463,5430
1464,5412
1465,5413
1465,5415
1465,5421
1465,5427
1465,5428
1465,5431
1465,5432
1465,5437
1465,5508
1465,6037
1466,5442
1467,5448
1468,5450
1468,5804
1468,5805
1468,5806
1468,5808
1468,5810
1468,5811
1468,5812
1468,5823
1468,5824
1468,5825
1468,5975
1469,5451
1469,5454
1470,5452
1472,5458
1473,5459
1474,5471
1474,5472
1475,5475
1475,5593
1475,5599
1475,5852
1475,6150
1476,5476
1476,5477
1478,5478
1478,5479
1478,5712
1479,5481
1479,5713
1480,5482
1481,5485
1481,5486
1482,5491
1482,5512
1482,5620
1482,5717
1482,6167
1482,6168
1482,6170
1482,6171
1482,6173
1482,6174
1482,6196
1482,6230
1482,6346
1483,5492
1483,5499
1484,5498
1484,5510
1484,6045
1484,6046
1484,6047
1484,6048
1484,6050
1484,6051
1484,6054
1484,6055
1484,6058
1484,6059
1484,6060
1484,6066
1484,6069
1484,6070
1484,6071
1484,6072
1484,6073
1484,6076
1485,5500
1485,5758
1485,5787
1485,5800
1485,5900
1485,6176
1486,5503
1486,5507
1486,5514
1486,5579
1487,5511
1487,5534
1487,5537
1487,5643
1487,5649
1488,5515
1489,5516
1490,5520
1491,5523
1492,5526
1492,5533
1492,5549
1492,5686
1492,5689
1492,5690
1492,5691
1492,5693
1492,5694
1492,5697
1492,5853
1492,5863
1492,5961
1492,6007
1492,6010
1492,6025
1492,6210
1493,5532
1493,5539
1493,5540
1493,5541
1494,5535
1495,5536
1495,5976
1495,6083
1495,6110
1495,6177
1495,6197
1495,6234
1496,5542
1497,5547
1498,5554
1499,5555
1500,5556
1500,5557
1501,5569
1501,5575
1501,5576
1502,5570
1502,5571
1503,5577
1504,5580
1505,5582
1506,5583
1507,5589
1508,5590
1508,5813
1508,5814
1508,5815
1508,5816
1508,5826
1508,5836
1508,5837
1508,5901
1508,6270
1509,5592
1509,5596
1509,5597
1509,5604
1509,5605
1509,5609
1509,5610
1509,5803
1509,5821
1510,5598
1510,5611
1511,5601
1511,5602
1511,5926
1511,5927
1511,5935
1511,5943
1511,5953
1511,5954
1511,5955
1511,6096
1511,6097
1511,6101
1511,6104
1511,6107
1511,6111
1511,6113
1511,6114
1511,6118
1511,6124
1511,6125
1511,6127
1511,6130
1511,6132
1511,6133
1512,5603
1512,5629
1512,5661
1512,5788
1512,5859
1512,5914
1512,6067
1513,5606
1514,5613
1515,5616
1515,5619
1515,5621
1515,5622
1515,5625
1515,5626
1515,5636
1515,5637
1515,5641
1515,5644
1515,5687
1515,5981
1515,5998
1515,6022
1515,6023
1515,6024
1515,6028
1515,6029
1515,6030
1515,6031
1515,6034
1515,6035
1515,6039
1515,6040
1515,6041
1515,6043
1515,6095
1516,5617
1516,5624
1517,5623
1517,5627
1517,5635
1518,5630
1518,6473
1518,6475
1519,5633
1519,5677
1519,5794
1519,5844
1519,5877
1519,6032
1520,5640
1521,5645
1522,5650
1522,5703
1522,5710
1522,5820
1523,5652
1523,5653
1523,5654
1523,6276
1524,5655
1524,5656
1525,5657
1525,5767
1525,6499
1526,5658
1526,5723
1526,5724
1526,5726
1526,5731
1526,5963
1526,5964
1527,5660
1528,5672
1529,5678
1530,5685
1530,5699
1530,5729
1530,5730
1530,5732
1530,5965
1530,6126
1531,5688
1531,5696
1531,5967
1531,5980
1532,5698
1532,5832
1532,6092
1533,5702
1533,5790
1534,5705
1535,5706
1536,5714
1537,5722
1538,5727
1538,5728
1538,6489
1539,5733
1539,5846
1540,5734
1540,5856
1540,5879
1540,5985
1540,6027
1540,6036
1541,5735
1542,5736
1542,5740
1542,5741
1542,5768
1542,5769
1542,5841
1542,6261
1542,6506
1543,5738
1543,5889
1543,5890
1544,5739
1545,5746
1545,5928
1546,5747
1547,5774
1548,5775
1549,5776
1550,5777
1551,5780
1551,5860
1551,5867
1551,5888
1551,5915
1551,6079
1551,6226
1552,5783
1552,5792
1553,5795
1553,6233
1553,6266
1554,5802
1555,5809
1556,5818
1556,5942
1556,5951
1556,5977
1556,6008
1556,6009
1556,6011
1556,6038
1557,5819
1558,5827
1559,5828
1559,5829
1560,5838
1560,6080
1560,6093
1560,6148
1561,5845
1562,5847
1562,5891
1563,5848
1564,5849
1565,5850
1566,5851
1567,5855
1567,5864
1568,5857
1568,5858
1569,5861
1569,5918
1569,6202
1569,6268
1569,6454
1570,5862
1570,5962
1571,5868
1572,5869
1573,5871
1573,5872
1574,5875
1574,5876
1574,5882
1574,5883
1574,5887
1574,5892
1574,5894
1575,5878
1576,5880
1577,5881
1578,5886
1579,5904
1580,5905
1581,5906
1582,5908
1582,5947
1583,5909
1583,5910
1583,5934
1583,5938
1584,5911
1585,5912
1586,5913
1587,5916
1588,5917
1589,5919
1590,5920
1590,5921
1590,5922
1590,5923
1590,6078
1590,6172
1590,6328
1590,6480
1591,5924
1592,5925
1592,5960
1593,5931
1594,5932
1595,5933
1596,5936
1597,5937
1597,5939
1598,5940
1599,5941
1599,6068
1600,5944
1601,5946
1602,5948
1602,5966
1603,5950
1604,5952
1605,5956
1606,5959
1607,5968
1608,5969
1608,5970
1609,5979
1610,6002
1611,6004
1612,6005
1613,6017
1613,6020
1614,6019
1615,6021
1616,6026
1617,6042
1618,6044
1619,6057
1619,6062
1619,6087
1620,6075
1621,6077
1621,6267
1621,6273
1622,6082
1622,6241
1622,6271
1622,6324
1623,6085
1623,6086
1623,6088
1623,6089
1623,6091
1623,6158
1624,6098
1624,6134
1625,6138
1626,6139
1627,6142
1628,6149
1629,6160
1629,6161
1630,6178
1630,6464
1631,6185
1632,6189
1632,6190
1632,6191
1632,6192
1632,6193
1632,6194
1632,6207
1632,6208
1632,6209
1632,6212
1632,6217
1632,6218
1632,6219
1632,6220
1632,6221
1632,6222
1632,6223
1632,6229
1632,6278
1632,6279
1632,6280
1632,6310
1632,6311
1632,6312
1632,6313
1632,6314
1632,6315
1632,6316
1632,6333
1632,6375
1633,6195
1633,6198
1633,6199
1633,6200
1633,6265
1634,6211
1635,6214
1636,6215
1637,6216
1638,6235
1639,6237
1639,6238
1640,6240
1641,6262
1641,6263
1641,6264
1642,6274
1643,6292
1644,6294
1645,6295
1645,6296
1645,6297
1645,6298
1645,6299
1645,6300
1645,6301
1645,6302
1645,6303
1645,6307
1646,6304
1646,6306
1647,6305
1648,6308
1649,6309
1650,6325
1650,6326
1651,6329
1652,6331
1653,6334
1653,6524
1654,6335
1654,6336
1655,6337
1656,6338
1657,6340
1658,6343
1659,6344
1659,6345
1660,6347
1660,6348
1661,6351
1662,6353
1663,6354
1664,6356
1665,6357
1666,6358
1667,6360
1667,6429
1668,6361
1669,6362
1669,6363
1669,6373
1669,6383
1670,6364
1671,6368
1672,6371
1673,6372
1674,6374
1675,6377
1675,6378
1676,6384
1677,6386
1678,6387
1678,6388
1678,6389
1679,6390
1679,6392
1680,6391
1681,6393
1682,6394
1683,6395
1684,6396
1684,6397
1685,6398
1686,6399
1686,6534
1687,6400
1688,6401
1689,6402
1690,6403
1691,6404
1692,6405
1693,6406
1694,6407
1695,6408
1696,6409
1696,6410
1697,6411
1697,6412
1698,6413
1698,6414
1698,6415
1698,6416
1698,6417
1698,6418
1698,6419
1699,6421
1700,6422
1701,6427
1702,6428
1703,6430
1703,6507
1704,6431
1705,6432
1706,6433
1707,6434
1708,6435
1709,6436
1711,6437
1712,6438
1713,6442
1714,6443
1715,6444
1716,6446
1717,6448
1718,6449
1719,6450
1720,6452
1721,6453
1722,6455
1723,6459
1724,3207
1724,6461
1725,6462
1726,6463
1726,6559
1726,6560
1727,6465
1728,6466
1729,6467
1730,6468
1731,6469
1732,6470
1733,6471
1733,6472
1734,6474
1735,6476
1736,6483
1737,6484
1738,6486
1740,6487
1741,6488
1742,6490
1743,6491
1744,6492
1745,6494
1746,6497
1747,6498
1748,6500
1749,6501
1750,6502
1751,6503
1752,6504
1753,6505
1754,6509
1755,6510
1755,6563
1756,6511
1757,6512
1758,6515
1759,6516
1759,6517
1760,6518
1762,6519
1763,6520
1764,6521
1765,6522
1766,6523
1767,6525
1768,6526
1769,6528
1770,6529
1771,6530
1771,6543
1772,6531
1773,6532
1774,6533
1775,6535
1775,6538
1775,6539
1775,6561
1776,6536
1777,6537
1778,6540
1779,6541
1780,6542
1781,6544
1781,6545
1781,6569
1781,6570
1782,6546
1783,6547
1784,6548
1785,6549
1786,6552
1787,6553
1788,6556
1789,6557
1790,6558
1791,6562
1792,6564
1793,6565
1794,6566
1795,6567
1795,6568
1796,3326
1797,6573
1797,6589
1799,6574
1800,6576
1801,6577
1801,6578
1801,6579
1801,6581
1801,6583
1801,6584
1802,6580
1802,6582
1802,6585
1802,6586
1803,6588
1804,6590
1805,6591
1806,6592
1807,6593
1808,6594
